date,close
2012-11-12,0.72
2012-11-13,0.76
2012-11-15,0.76
2012-11-16,0.76
2012-11-19,0.67
2012-11-20,0.76
2012-11-23,0.69
2012-11-26,0.70
2012-11-28,0.68
2012-11-29,0.69
2012-11-30,0.68
2012-12-03,0.76
2012-12-04,0.67
2012-12-05,0.70
2012-12-06,0.66
2012-12-07,0.76
2012-12-10,0.65
2012-12-11,0.66
2012-12-12,0.66
2012-12-13,0.65
2012-12-14,0.70
2012-12-18,0.70
2012-12-20,0.70
2012-12-26,0.70
2012-12-27,0.61
2012-12-28,0.70
2012-12-31,0.70
2013-01-04,0.65
2013-01-07,0.65
2013-01-08,0.65
2013-01-09,0.64
2013-01-10,0.63
2013-01-14,0.64
2013-01-15,0.61
2013-01-16,0.64
2013-01-17,0.65
2013-01-18,0.65
2013-01-21,0.65
2013-01-22,0.65
2013-01-23,0.65
2013-01-24,0.65
2013-01-28,0.62
2013-01-31,0.60
2013-02-01,0.60
2013-02-04,0.60
2013-02-05,0.56
2013-02-06,0.58
2013-02-07,0.57
2013-02-11,0.60
2013-02-12,0.57
2013-02-14,0.60
2013-02-19,0.55
2013-02-20,0.55
2013-02-21,0.56
2013-02-22,0.55
2013-02-25,0.55
2013-02-26,0.55
2013-02-27,0.54
2013-02-28,0.51
2013-03-01,0.60
2013-03-04,0.52
2013-03-05,0.56
2013-03-07,0.56
2013-03-08,0.56
2013-03-12,0.55
2013-03-13,0.52
2013-03-14,0.55
2013-03-15,0.60
2013-03-19,0.60
2013-03-20,0.60
2013-03-21,0.60
2013-03-22,0.58
2013-03-26,0.56
2013-03-27,0.58
2013-03-28,0.60
2013-03-29,0.60
2013-04-01,0.60
2013-04-02,0.58
2013-04-03,0.60
2013-04-04,0.55
2013-04-05,0.55
2013-04-08,0.51
2013-04-09,0.55
2013-04-10,0.58
2013-04-11,0.55
2013-04-12,0.56
2013-04-15,0.53
2013-04-16,0.55
2013-04-17,0.52
2013-04-18,0.52
2013-04-19,0.53
2013-04-22,0.53
2013-04-23,0.52
2013-04-24,0.52
2013-04-26,0.51
2013-04-29,0.51
2013-05-02,0.58
2013-05-03,0.56
2013-05-07,0.60
2013-05-08,0.48
2013-05-09,0.50
2013-05-10,0.44
2013-05-13,0.44
2013-05-14,0.48
2013-05-15,0.43
2013-05-16,0.40
2013-05-17,0.42
2013-05-20,0.44
2013-05-21,0.43
2013-05-22,0.43
2013-05-23,0.43
2013-05-24,0.42
2013-05-28,0.38
2013-05-29,0.44
2013-05-30,0.48
2013-05-31,0.48
2013-06-03,0.48
2013-06-05,0.48
2013-06-06,0.42
2013-06-07,0.47
2013-06-10,0.47
2013-06-12,0.47
2013-06-17,0.47
2013-06-18,0.42
2013-06-19,0.48
2013-06-20,0.48
2013-06-21,0.48
2013-06-24,0.48
2013-06-25,0.41
2013-06-26,0.48
2013-06-27,0.48
2013-07-01,0.48
2013-07-02,0.48
2013-07-03,0.48
2013-07-04,0.48
2013-07-05,0.42
2013-07-09,0.46
2013-07-10,0.45
2013-07-11,0.49
2013-07-12,0.48
2013-07-15,0.49
2013-07-16,0.49
2013-07-17,0.49
2013-07-18,0.49
2013-07-19,0.47
2013-07-22,0.49
2013-07-23,0.49
2013-07-24,0.49
2013-07-26,0.49
2013-10-30,0.21
2013-10-31,0.22
2013-11-01,0.25
2013-11-04,0.21
2013-11-05,0.24
2013-11-06,0.25
2013-11-07,0.23
2013-11-11,0.22
2013-11-12,0.22
2013-11-14,0.25
2013-11-15,0.25
2013-11-18,0.23
2013-11-19,0.32
2013-11-20,0.30
2013-11-21,0.33
2013-11-22,0.32
2013-11-25,0.31
2013-11-26,0.26
2013-11-27,0.30
2013-11-29,0.30
2013-12-02,0.31
2013-12-03,0.30
2013-12-04,0.25
2013-12-05,0.30
2013-12-06,0.36
2013-12-09,0.36
2013-12-10,0.36
2013-12-11,0.33
2013-12-12,0.28
2013-12-13,0.28
2013-12-16,0.33
2013-12-17,0.31
2013-12-18,0.27
2013-12-19,0.31
2013-12-20,0.31
2013-12-23,0.31
2013-12-24,0.25
2013-12-26,0.30
2013-12-27,0.32
2013-12-30,0.34
2013-12-31,0.37
2014-01-02,0.36
2014-01-03,0.36
2014-01-06,0.35
2014-01-07,0.37
2014-01-08,0.39
2014-01-09,0.34
2014-01-10,0.36
2014-01-13,0.35
2014-01-14,0.36
2014-01-15,0.30
2014-01-16,0.35
2014-01-17,0.30
2014-05-23,0.33
2014-05-27,0.33
2014-05-29,0.26
2014-05-30,0.30
2014-07-08,0.26
2014-07-09,0.24
2014-07-10,0.25
2014-07-11,0.21
2018-01-16,3.66
2018-01-17,3.70
2018-01-18,3.89
2018-01-19,4.00
2018-01-22,4.23
2018-01-23,4.33
2018-01-24,4.39
2018-01-25,4.74
2018-01-26,5.05
2018-01-29,5.38
2018-01-30,4.82
2018-01-31,4.85
2018-02-01,4.10
2018-02-02,4.43
2018-02-05,4.28
2018-02-06,4.24
2018-02-07,4.49
2018-02-08,4.57
2018-02-09,4.71
2018-02-12,5.29
2018-02-13,5.00
2018-02-14,5.00
2018-02-15,4.83
2018-02-16,4.70
2018-02-20,5.00
2018-02-21,4.89
2018-02-22,4.81
2018-02-23,4.98
2018-02-26,5.00
2018-02-27,4.98
2018-02-28,4.34
2018-03-01,3.95
2018-03-02,4.11
2018-03-05,4.00
2018-03-06,3.49
2018-03-07,3.80
2018-03-08,4.36
2018-03-09,4.10
2018-03-12,4.09
2018-03-13,4.15
2018-03-14,4.00
2018-03-15,3.93
2018-03-16,4.00
2018-03-19,3.82
2018-03-20,3.70
2018-03-21,3.90
2018-03-22,3.90
2018-03-23,3.98
2018-03-26,3.96
2018-03-27,3.50
2018-03-28,3.45
2018-03-29,3.39
2018-04-02,3.18
2018-04-03,3.27
2018-04-04,3.62
2018-04-05,3.62
2018-04-06,3.60
2018-04-09,3.50
2018-04-10,3.45
2018-04-11,3.40
2018-04-12,3.32
2018-04-13,3.50
2018-04-16,3.50
2018-04-17,3.45
2018-04-18,3.24
2018-04-19,3.23
2018-04-20,3.20
2018-04-23,3.11
2018-04-24,3.22
2018-04-25,3.25
2018-04-26,3.20
2018-04-27,3.12
2018-04-30,3.20
2018-05-01,3.25
2018-05-02,3.30
2018-05-03,3.40
2018-05-04,3.40
2018-05-07,3.37
2018-05-08,3.60
2018-05-09,3.52
2018-05-10,3.10
2018-05-11,3.05
2018-05-14,3.08
2018-05-15,3.10
2018-05-16,3.05
2018-05-17,3.20
2018-05-18,3.25
2018-05-21,3.10
2018-05-22,3.12
2018-05-23,3.10
2018-05-24,3.10
2018-05-25,3.07
2018-05-29,3.10
2018-05-30,3.12
2018-05-31,3.15
2018-06-01,3.15
2018-06-04,3.42
2018-06-05,3.75
2018-06-06,3.57
2018-06-07,3.45
2018-06-08,3.45
2018-06-11,3.25
2018-06-12,3.06
2018-06-13,3.40
2018-06-14,3.42
2018-06-15,3.36
2018-06-18,3.50
2018-06-19,3.50
2018-06-20,3.46
2018-06-21,3.30
2018-06-22,3.10
2018-06-25,3.12
2018-06-26,3.11
2018-06-27,3.06
2018-06-28,3.02
2018-06-29,3.10
2018-07-02,2.90
2018-07-03,2.92
2018-07-05,2.78
2018-07-06,2.74
2018-07-09,3.00
2018-07-10,3.01
2018-07-11,3.00
2018-07-12,3.00
2018-07-13,3.01
2018-07-16,2.99
2018-07-17,2.90
2018-07-18,2.89
2018-07-19,2.79
2018-07-20,2.99
2018-07-23,2.85
2018-07-24,2.67
2018-07-25,2.90
2018-07-26,2.90
2018-07-27,3.05
2018-07-30,3.04
2018-07-31,2.99
2018-08-01,2.99
2018-08-02,2.70
2018-08-03,2.89
2018-08-06,2.72
2018-08-07,2.63
2018-08-08,2.50
2018-08-09,2.40
2018-08-10,2.90
2018-08-13,2.89
2018-08-14,2.90
2018-08-15,2.88
2018-08-16,2.89
2018-08-17,3.12
2018-08-20,3.14
2018-08-21,3.37
2018-08-22,3.39
2018-08-23,3.46
2018-08-24,3.50
2018-08-27,3.63
2018-08-28,3.40
2018-08-29,3.10
2018-08-30,3.12
2018-08-31,3.08
2018-09-04,3.20
2018-09-05,3.30
2018-09-06,3.35
2019-03-01,4.91
2019-03-04,4.95
2019-03-05,4.81
2019-03-06,4.43
2019-03-07,4.69
2019-03-08,4.86
2019-03-11,4.65
2019-03-12,4.76
2019-03-13,4.80
2019-03-14,4.68
2019-03-15,4.39
2019-03-18,4.35
2019-03-19,4.40
2019-03-20,4.49
2019-03-21,4.50
2019-03-22,4.50
2019-03-25,4.46
2019-03-26,4.42
2019-03-27,4.46
2019-03-28,4.45
2019-03-29,4.50
2019-04-01,4.70
2019-04-02,4.73
2019-04-03,4.75
2019-04-04,4.75
2019-04-05,4.67
2019-04-08,4.80
2019-04-09,5.23
2019-04-10,5.02
2019-04-11,5.18
2019-04-12,5.25
2019-04-15,5.28
2019-04-16,5.34
2019-04-17,5.30
2019-04-18,5.31
2019-04-22,5.28
2019-04-23,5.33
2019-04-24,5.42
2019-04-25,5.39
2019-04-26,5.49
2019-04-29,5.55
2019-04-30,5.57
2019-05-01,5.99
2019-05-02,6.68
2019-05-03,6.90
2019-05-06,6.78
2019-05-07,7.10
2019-05-08,7.25
2019-05-09,7.14
2019-05-10,7.23
2019-05-13,7.24
2019-05-14,7.87
2019-05-15,7.88
2019-05-16,7.52
2019-05-17,7.44
2019-05-20,7.52
2019-05-21,7.91
2019-05-22,7.57
2019-05-23,7.15
2019-05-24,7.14
2019-05-28,7.04
2019-05-29,7.40
2019-05-30,7.28
2019-05-31,7.30
2019-06-03,7.35
2019-06-04,7.30
2019-06-05,7.97
2019-06-06,8.46
2019-06-07,8.71
2019-06-10,8.43
2019-06-11,8.22
2019-06-12,8.65
2019-06-13,8.80
2019-06-14,8.75
2019-06-17,9.50
2019-06-18,9.82
2019-06-19,10.38
2019-06-20,10.99
2019-06-21,11.02
2019-06-24,11.73
2019-06-25,10.50
2019-06-26,10.49
2019-06-27,8.69
2019-06-28,8.99
2019-07-01,9.59
2019-07-02,9.34
2019-07-03,9.41
2019-07-05,9.37
2019-07-08,9.36
2019-07-09,9.18
2019-07-10,9.17
2019-07-11,8.90
2019-07-12,8.56
2019-07-15,7.70
2019-07-16,7.36
2019-07-17,7.47
2019-07-18,7.38
2019-07-19,7.73
2019-07-22,7.87
2019-07-23,8.00
2019-07-24,8.15
2019-07-25,8.02
2019-07-26,8.10
2019-07-29,8.29
2019-07-30,8.39
2019-07-31,8.32
2019-08-01,9.21
2019-08-02,9.20
2019-08-05,8.75
2019-08-06,8.57
2019-08-07,8.66
2019-08-08,8.56
2019-08-09,8.35
2019-08-12,8.32
2019-08-13,9.04
2019-08-14,9.16
2019-08-15,9.82
2019-08-16,10.62
2019-08-19,10.29
2019-08-20,10.08
2019-08-21,10.34
2019-08-22,9.76
2019-08-26,8.74
2019-08-27,8.51
2019-08-28,8.74
2019-08-29,8.99
2019-08-30,8.94
2019-09-03,8.87
2019-09-04,9.16
2019-09-05,9.51
2019-09-06,9.43
2019-09-09,9.00
